DATAFLOW,LAST UPDATE,freq,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2007-S1,162,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2007-S2,189,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2008-S1,208,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2008-S2,233,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2009-S1,233,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2009-S2,220,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2010-S1,222,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2010-S2,203,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2011-S1,213,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2011-S2,235,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2012-S1,230,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2012-S2,235,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2013-S1,239,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2013-S2,236,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2014-S1,235,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2014-S2,233,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2015-S1,235,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2015-S2,236,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2016-S1,234,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2016-S2,230,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2017-S1,248,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2017-S2,253,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2018-S1,285,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2018-S2,283,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2019-S1,308,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2019-S2,308,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2020-S1,344,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2020-S2,344,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2021-S1,366,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2021-S2,366,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2022-S1,401,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2022-S2,402,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2023-S1,460,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2023-S2,461,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2024-S1,544,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2024-S2,544,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2025-S1,619,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2025-S2,618,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2026-S1,744,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,RS,2026-S2,743,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,1999-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,1999-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2000-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2000-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2001-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2001-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2002-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2002-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2003-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2003-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2004-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2004-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2005-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2005-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2006-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2006-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2007-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2007-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2008-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2008-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2009-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2009-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2010-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2010-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2011-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2011-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2012-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2012-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2013-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2013-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2014-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2014-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2015-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2015-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2016-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2016-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2017-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2017-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2018-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2018-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2019-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2019-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2020-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2020-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2021-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2021-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2022-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2022-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2023-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2023-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2024-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2024-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2025-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2025-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2026-S1,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SE,2026-S2,,m,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,1999-S1,361,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,1999-S2,348,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2000-S1,373,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2000-S2,371,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2001-S1,395,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2001-S2,386,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2002-S1,433,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2002-S2,418,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2003-S1,450,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2003-S2,443,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2004-S1,471,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2004-S2,465,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2005-S1,490,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2005-S2,491,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2006-S1,512,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2006-S2,512,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2007-S1,522,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2007-S2,522,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2008-S1,539,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2008-S2,567,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2009-S1,589,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2009-S2,589,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2010-S1,597,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2010-S2,734,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2011-S1,748,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2011-S2,748,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2012-S1,763,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2012-S2,763,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2013-S1,784,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2013-S2,784,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2014-S1,789,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2014-S2,789,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2015-S1,791,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2015-S2,791,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2016-S1,791,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2016-S2,791,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2017-S1,805,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2017-S2,805,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2018-S1,843,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2018-S2,843,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2019-S1,887,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2019-S2,887,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2020-S1,941,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2020-S2,941,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2021-S1,1024,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2021-S2,1024,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2022-S1,1074,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2022-S2,1074,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2023-S1,1203,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2023-S2,1203,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2024-S1,1254,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2024-S2,1254,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2025-S1,1278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2025-S2,1278,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2026-S1,1482,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SI,2026-S2,1482,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,1999-S1,69,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,1999-S2,79,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2000-S1,94,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2000-S2,94,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2001-S1,100,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2001-S2,104,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2002-S1,115,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2002-S2,112,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2003-S1,134,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2003-S2,134,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2004-S1,148,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2004-S2,152,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2005-S1,168,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2005-S2,169,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2006-S1,182,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2006-S2,180,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2007-S1,221,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2007-S2,226,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2008-S1,241,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2008-S2,268,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2009-S1,296,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2009-S2,296,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2010-S1,308,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2010-S2,308,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2011-S1,317,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2011-S2,317,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2012-S1,327,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2012-S2,327,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2013-S1,338,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2013-S2,338,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2014-S1,352,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2014-S2,352,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2015-S1,380,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2015-S2,380,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2016-S1,405,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2016-S2,405,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2017-S1,435,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2017-S2,435,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2018-S1,480,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2018-S2,480,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2019-S1,520,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2019-S2,520,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2020-S1,580,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2020-S2,580,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2021-S1,623,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2021-S2,623,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2022-S1,646,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2022-S2,646,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2023-S1,700,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2023-S2,700,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2024-S1,750,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2024-S2,750,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2025-S1,816,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2025-S2,816,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2026-S1,915,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,SK,2026-S2,915,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,1999-S1,214,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,1999-S2,215,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2000-S1,202,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2000-S2,201,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2001-S1,224,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2001-S2,157,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2002-S1,175,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2002-S2,159,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2003-S1,176,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2003-S2,189,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2004-S1,239,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2004-S2,246,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2005-S1,266,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2005-S2,302,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2006-S1,333,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2006-S2,265,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2007-S1,302,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2007-S2,330,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2008-S1,354,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2008-S2,331,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2009-S1,310,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2009-S2,321,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2010-S1,338,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2010-S2,392,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2011-S1,385,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2011-S2,356,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2012-S1,363,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2012-S2,412,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2013-S1,416,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2013-S2,405,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2014-S1,362,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2014-S2,391,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2015-S1,424,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2015-S2,425,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2016-S1,519,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2016-S2,514,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2017-S1,479,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2017-S2,443,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2018-S1,446,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2018-S2,380,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2019-S1,422,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2019-S2,390,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2020-S1,440,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2020-S2,383,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2021-S1,393,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2021-S2,347,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2022-S1,328,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2022-S2,374,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2023-S1,501,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2023-S2,474,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2024-S1,613,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2024-S2,568,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2025-S1,708,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2025-S2,558,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2026-S1,654,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,TR,2026-S2,621,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,UA,1999-S2,18,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,UA,2000-S1,14,,
ESTAT:EARN_MW_CUR(1.0),31/07/26 11:00:00,S,EUR,UA,2000-S2,23,,
